2018-09-04 18:41:03,"b'RT @MrT: It was a Blessing to rub elbows with the Champ! \xe2\x80\x9cI hated every minute of training, but I said, Don\xe2\x80\x99t quit. Suffer now and live the\xe2\x80\xa6'",375011951
2018-09-04 17:31:12,"b""#BlogtalkTravel, #TheBlogger's #MRT experience. https://t.co/drhJ6SXnBY""",27007945
2018-09-04 15:59:47,b'#NorthParkResidences #Condo #Rent #Sale. By #NorthpointCity &amp; #Yishun #MRT station. @ North Park Residences Condo Rental &amp; Sales Concierge https://t.co/jGkJb3g1pB',69192180
2018-09-04 14:33:38,"b'Mr. T3PO. \n\xe2\x80\x98Oh dear, I pity the fool...\xe2\x80\x99\n#starwars #c3po #MRT https://t.co/p44cNTv5Nh'",359554762
2018-09-04 13:47:49,b'RT @bitlivewireio: @bitlivewireio World Node Payment #37 \nA new ATH!!!\n236 payments\n7688496.0 #WavesWorld paid\n39.12189997 $Waves paid\n1249\xe2\x80\xa6',65456543
2018-09-04 13:45:15,b'RT @bitlivewireio: @bitlivewireio World Node Payment #37 \nA new ATH!!!\n236 payments\n7688496.0 #WavesWorld paid\n39.12189997 $Waves paid\n1249\xe2\x80\xa6',21602789
2018-09-04 13:44:10,b'RT @bitlivewireio: @bitlivewireio World Node Payment #37 \nA new ATH!!!\n236 payments\n7688496.0 #WavesWorld paid\n39.12189997 $Waves paid\n1249\xe2\x80\xa6',30358888
2018-09-04 12:32:13,b'@bitlivewireio World Node Payment #37 \nA new ATH!!!\n236 payments\n7688496.0 #WavesWorld paid\n39.12189997 $Waves paid\n1249.93 MinersReward #MRT paid\nFile posted Waves Platform #Cryptocurrency Club!\n#Wavesplatform #Airdrops #Blockchain #Crypto #Bitcoin #Startups #Airdropbot  #Waves https://t.co/wC8MUE3DN2',966407256202973191
2018-09-04 12:08:19,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',376421760
2018-09-04 11:12:58,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',822624280638869504
2018-09-04 09:59:55,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',931842937406869505
2018-09-04 09:53:02,b'@TUIUKNewsroom I pity the fool who was not at last nights acts on @marellacruises #marellacruises loved @djsaracox 80s \xf0\x9f\x91\x91 #Electricsunsets #80s #80scruise #80stribute #mrt #lookalike  we are heading back to the \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 &amp; doing it 80s style!! #meetandgreet #tui #cruiselife #cruising https://t.co/oirvuDQj6o',26540162
2018-09-04 09:31:27,b'I pity the fool who was not at last nights acts on #marellacruises loved @djsaracox 80s queen \xf0\x9f\x91\x91 @ministryofsoundofficial were epic #Electricsunsets #80s #80scruise #80stribute #mrt #lookalike... https://t.co/1SZ09HH4oW',26540162
2018-09-04 08:23:31,"b'RT @GamudaBhd: Last month, MMC Gamuda conducted a mandatory Launching Gantry (LG) emergency response drill at the Taman Pinggiran Putra con\xe2\x80\xa6'",134634995
2018-09-04 08:09:02,"b""Ready for another famous van? Today's van is the GMC Vandura - otherwise known as the A-Team van! This van was an action hero of its own in the 1980s - what do you think of it? #ateam #vans #MrT #movies https://t.co/QftQo4UDfu""",335964376
2018-09-04 07:28:18,"b'RT @GamudaBhd: Last month, MMC Gamuda conducted a mandatory Launching Gantry (LG) emergency response drill at the Taman Pinggiran Putra con\xe2\x80\xa6'",21164364
2018-09-04 07:21:55,"b""How will Jakarta's MRT and LRT networks transform the real estate market?\n\n@JLL @JLLIndonesia #Jokowi #jokowidodo #MRT #LRT #development #infrastructure #publictransport #trains #realestate #investment #realestatemarket\n\nRead more: https://t.co/cdIpXRGgwh https://t.co/tcXZjW8QcR""",897038034524405760
2018-09-04 06:17:44,b'#merit #mrt Merit in 45 Seconds https://t.co/ylCMslFSz8 Merit coin !!! \xf0\x9f\x9a\x80 visit https://t.co/064RM1Tytk',987959741812002821
2018-09-04 05:19:39,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',883824127953514496
2018-09-04 04:59:24,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',2866597379
2018-09-04 02:54:12,"b'#mrt #jimihendrix @ Sacramento, California https://t.co/1oILXkkKnZ'",80463355
2018-09-04 02:17:49,b'I used to think that the London Underground is amazing but the Singapore MRT &amp; HK MTR are a class apart!#MRT #TrainsOfHongKong #HongKong #HKLiving #UrbanPhotography #Wanderlust #JoinOurJourneys #ExploreTheWorld #ExploreHongKong #TravelPhotography #TravelBlogger #shotoniphone https://t.co/WfpXHWJn75',139887519
2018-09-04 01:48:31,"b'Ummmm @leafharing and I can confirm, you have the wrong man for the job #mrT https://t.co/OkmVifl5Ir'",436382965
2018-09-04 01:07:40,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',4801001238
2018-09-03 23:48:58,b'Here is my new one. #corelpainter #art #MRT #pitythefool #surfacepro #digitalpainting https://t.co/NSCdiDNeIL',25028574
2018-09-03 23:28:49,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',3120221800
2018-09-03 22:37:52,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',2275736752
2018-09-03 22:35:33,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',4304542812
2018-09-03 22:18:18,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',103348556
2018-09-03 22:13:48,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',513739938
2018-09-03 21:49:59,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',1458485366
2018-09-03 21:48:26,b'RT @LeftyWilliams42: It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking\xe2\x80\xa6',2155792447
2018-09-03 21:47:46,b'It was great running into @MrT He was a honorary @Globies many moons ago thanks to the late great @meadowlarkL looking forward to future endeavors with my team @TheHarlemDreams thanks for all the kind words as well as the special gift for my wife blessings! #MrT #HarlemDreams https://t.co/b7mkIGEzqg',66885445
2018-09-03 18:53:50,"b'RT @GamudaBhd: Last month, MMC Gamuda conducted a mandatory Launching Gantry (LG) emergency response drill at the Taman Pinggiran Putra con\xe2\x80\xa6'",1944126122
2018-09-03 15:27:55,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',490636475
2018-09-03 15:13:50,"b""He said he was sorry because he doesn't know where it came from.  \n\nThat he bothers to apologize and tried to justify, really made me laughed so loud. \nEither he is cockroach man from MIB or he tak mandi pagi! Hahahaha\n\n#whenyouapologizeovernothing\n#mrt\n#cockroach https://t.co/1sVuCDWzjf""",2851922456
